timestamp,bid,ask
2025-11-27 17:31:59.240,0.653100,0.653180
2025-11-27 17:31:59.342,0.653100,0.653190
2025-11-27 17:32:01.341,0.653100,0.653170
2025-11-27 17:32:01.392,0.653080,0.653160
2025-11-27 17:32:02.399,0.653060,0.653160
2025-11-27 17:32:04.605,0.653050,0.653160
2025-11-27 17:32:08.623,0.653070,0.653150
2025-11-27 17:32:08.824,0.653070,0.653160
2025-11-27 17:32:15.967,0.653060,0.653150
2025-11-27 17:32:27.158,0.653080,0.653150
2025-11-27 17:32:27.259,0.653070,0.653170
2025-11-27 17:32:30.832,0.653050,0.653150
2025-11-27 17:33:53.494,0.653060,0.653150
2025-11-27 17:35:27.376,0.653060,0.653160
2025-11-27 17:35:41.347,0.653060,0.653150
2025-11-27 17:36:47.783,0.653050,0.653150
2025-11-27 17:36:47.883,0.653060,0.653150
2025-11-27 17:36:47.984,0.653040,0.653160
2025-11-27 17:36:53.446,0.653060,0.653150
2025-11-27 17:36:53.646,0.653050,0.653150
2025-11-27 17:36:53.797,0.653060,0.653150
2025-11-27 17:36:53.971,0.653050,0.653150
2025-11-27 17:36:54.273,0.653060,0.653150
2025-11-27 17:36:54.374,0.653050,0.653150
2025-11-27 17:36:54.524,0.653060,0.653150
2025-11-27 17:36:54.625,0.653050,0.653150
2025-11-27 17:36:54.876,0.653060,0.653150
2025-11-27 17:36:56.080,0.653050,0.653150
2025-11-27 17:36:56.181,0.653040,0.653160
2025-11-27 17:36:56.432,0.653050,0.653150
2025-11-27 17:36:56.583,0.653060,0.653150
2025-11-27 17:37:03.402,0.653050,0.653150
2025-11-27 17:37:03.553,0.653050,0.653160
2025-11-27 17:37:04.005,0.653070,0.653170
2025-11-27 17:37:04.055,0.653090,0.653170
2025-11-27 17:37:04.306,0.653090,0.653180
2025-11-27 17:37:07.817,0.653060,0.653160
2025-11-27 17:37:07.918,0.653060,0.653150
2025-11-27 17:37:08.019,0.653050,0.653150
2025-11-27 17:38:03.142,0.653050,0.653140
2025-11-27 17:38:12.960,0.653030,0.653150
2025-11-27 17:38:45.249,0.653030,0.653120
2025-11-27 17:38:45.350,0.653010,0.653100
2025-11-27 17:38:49.477,0.653020,0.653110
2025-11-27 17:39:01.526,0.652990,0.653110
2025-11-27 17:39:01.642,0.653000,0.653100
2025-11-27 17:39:06.032,0.653000,0.653110
2025-11-27 17:39:09.607,0.652990,0.653100
2025-11-27 17:39:56.040,0.653000,0.653080
2025-11-27 17:40:15.115,0.652980,0.653050
2025-11-27 17:40:15.216,0.652970,0.653050
2025-11-27 17:40:28.625,0.652990,0.653080
2025-11-27 17:41:01.113,0.652970,0.653050
2025-11-27 17:41:01.215,0.652960,0.653040
2025-11-27 17:41:07.769,0.652950,0.653040
2025-11-27 17:41:07.927,0.652950,0.653030
2025-11-27 17:41:07.977,0.652940,0.653010
2025-11-27 17:41:08.750,0.652930,0.653010
2025-11-27 17:41:09.303,0.652940,0.653020
2025-11-27 17:41:18.958,0.652950,0.653020
2025-11-27 17:41:20.311,0.652940,0.653020
2025-11-27 17:41:41.114,0.652920,0.653000
2025-11-27 17:41:41.418,0.652920,0.652990
2025-11-27 17:41:42.069,0.652920,0.653000
2025-11-27 17:41:47.596,0.652920,0.653020
2025-11-27 17:41:47.697,0.652930,0.653030
2025-11-27 17:41:47.948,0.652940,0.653030
2025-11-27 17:41:54.443,0.652930,0.653010
2025-11-27 17:41:54.594,0.652930,0.653000
2025-11-27 17:41:57.399,0.652920,0.653000
2025-11-27 17:41:57.700,0.652930,0.653010
2025-11-27 17:42:01.468,0.652930,0.653000
2025-11-27 17:42:05.081,0.652930,0.653020
2025-11-27 17:42:07.590,0.652940,0.653020
2025-11-27 17:42:08.092,0.652920,0.653010
2025-11-27 17:42:08.142,0.652910,0.652990
2025-11-27 17:42:21.831,0.652900,0.652990
2025-11-27 17:42:36.046,0.652910,0.652990
2025-11-27 17:42:52.100,0.652900,0.652990
2025-11-27 17:43:43.382,0.652900,0.652980
2025-11-27 17:43:50.443,0.652890,0.652980
2025-11-27 17:44:01.294,0.652900,0.652980
2025-11-27 17:44:14.109,0.652900,0.652970
2025-11-27 17:44:19.287,0.652900,0.652980
2025-11-27 17:44:36.533,0.652910,0.652980
2025-11-27 17:44:40.002,0.652900,0.652980
2025-11-27 17:44:56.307,0.652890,0.652980
2025-11-27 17:45:04.785,0.652880,0.652960
2025-11-27 17:45:04.887,0.652870,0.652940
2025-11-27 17:45:19.364,0.652850,0.652940
2025-11-27 17:45:46.519,0.652860,0.652940
2025-11-27 17:46:53.089,0.652860,0.652950
2025-11-27 17:46:59.952,0.652850,0.652940
2025-11-27 17:47:00.054,0.652840,0.652940
2025-11-27 17:47:15.910,0.652870,0.652950
2025-11-27 17:47:15.961,0.652870,0.652990
2025-11-27 17:47:41.027,0.652870,0.652960
2025-11-27 17:47:41.128,0.652850,0.652950
2025-11-27 17:47:50.612,0.652850,0.652940
2025-11-27 17:48:14.046,0.652860,0.652950
2025-11-27 17:48:19.196,0.652850,0.652940
2025-11-27 17:48:29.477,0.652870,0.652940
2025-11-27 17:48:30.328,0.652870,0.652950
2025-11-27 17:48:30.429,0.652880,0.652950
2025-11-27 17:48:32.937,0.652870,0.652950
2025-11-27 17:48:39.834,0.652880,0.652950
2025-11-27 17:48:39.985,0.652860,0.652950
2025-11-27 17:48:48.060,0.652870,0.652950
2025-11-27 17:49:11.856,0.652870,0.652960
2025-11-27 17:49:23.870,0.652870,0.652980
2025-11-27 17:49:23.971,0.652880,0.652990
2025-11-27 17:49:24.423,0.652880,0.652960
2025-11-27 17:49:24.574,0.652860,0.652960
2025-11-27 17:50:19.538,0.652860,0.652970
2025-11-27 17:50:58.131,0.652890,0.652970
2025-11-27 17:50:58.232,0.652900,0.652980
2025-11-27 17:51:48.703,0.652900,0.653000
2025-11-27 17:53:30.748,0.652900,0.652990
2025-11-27 17:53:34.966,0.652900,0.652980
2025-11-27 17:53:43.546,0.652900,0.652990
2025-11-27 17:53:55.231,0.652920,0.652990
2025-11-27 17:54:04.530,0.652930,0.653010
2025-11-27 17:54:08.148,0.652930,0.653030
2025-11-27 17:54:10.405,0.652940,0.653030
2025-11-27 17:54:12.110,0.652950,0.653030
2025-11-27 17:54:12.396,0.652960,0.653040
2025-11-27 17:54:17.810,0.652960,0.653070
2025-11-27 17:54:46.604,0.652980,0.653070
2025-11-27 17:55:16.747,0.652990,0.653070
2025-11-27 17:55:41.127,0.652990,0.653080
2025-11-27 17:56:00.392,0.652980,0.653060
2025-11-27 17:57:02.173,0.652970,0.653060
2025-11-27 17:57:02.274,0.652960,0.653050
2025-11-27 17:57:02.928,0.652970,0.653050
2025-11-27 17:57:07.170,0.652970,0.653070
2025-11-27 17:57:26.051,0.652990,0.653070
2025-11-27 17:57:27.311,0.652970,0.653070
2025-11-27 17:57:30.171,0.652980,0.653080
2025-11-27 17:57:31.478,0.652970,0.653070
2025-11-27 17:57:33.735,0.652980,0.653070
2025-11-27 17:57:33.840,0.653000,0.653080
2025-11-27 17:57:33.891,0.653000,0.653110
2025-11-27 17:57:33.996,0.653020,0.653110
2025-11-27 17:57:34.498,0.653010,0.653100
2025-11-27 17:57:50.469,0.653020,0.653100
2025-11-27 17:57:50.669,0.653020,0.653110
2025-11-27 17:58:11.461,0.653030,0.653120
2025-11-27 17:58:16.294,0.653010,0.653110
2025-11-27 17:58:25.725,0.653020,0.653110
2025-11-27 17:58:28.245,0.653030,0.653110
2025-11-27 17:58:28.499,0.653040,0.653140
2025-11-27 17:58:35.280,0.653050,0.653120
2025-11-27 17:58:45.426,0.653040,0.653140
2025-11-27 17:58:56.650,0.653050,0.653120
2025-11-27 17:58:57.805,0.653040,0.653140
2025-11-27 17:59:01.168,0.653070,0.653170
2025-11-27 17:59:03.337,0.653080,0.653170
2025-11-27 17:59:03.440,0.653090,0.653170
2025-11-27 17:59:03.700,0.653100,0.653180
2025-11-27 17:59:12.305,0.653110,0.653190
2025-11-27 17:59:57.077,0.653120,0.653200
2025-11-27 17:59:57.378,0.653120,0.653210
2025-11-27 18:00:05.534,0.653140,0.653220
2025-11-27 18:00:07.660,0.653150,0.653220
2025-11-27 18:00:08.515,0.653150,0.653230
2025-11-27 18:00:19.061,0.653160,0.653240
2025-11-27 18:00:19.161,0.653160,0.653250
2025-11-27 18:00:25.655,0.653160,0.653230
2025-11-27 18:00:41.891,0.653170,0.653250
2025-11-27 18:00:59.500,0.653150,0.653250
2025-11-27 18:01:11.215,0.653170,0.653250
2025-11-27 18:01:28.853,0.653160,0.653240
2025-11-27 18:01:32.194,0.653140,0.653220
2025-11-27 18:01:32.295,0.653130,0.653220
2025-11-27 18:01:32.398,0.653120,0.653210
2025-11-27 18:01:32.548,0.653110,0.653200
2025-11-27 18:01:43.580,0.653100,0.653200
2025-11-27 18:01:59.319,0.653150,0.653220
2025-11-27 18:01:59.421,0.653150,0.653230
2025-11-27 18:01:59.522,0.653160,0.653230
2025-11-27 18:02:01.480,0.653150,0.653230
2025-11-27 18:02:02.988,0.653140,0.653250
2025-11-27 18:02:27.537,0.653150,0.653240
2025-11-27 18:02:27.840,0.653160,0.653250
2025-11-27 18:02:49.289,0.653180,0.653250
2025-11-27 18:02:49.390,0.653180,0.653260
2025-11-27 18:02:49.591,0.653180,0.653280
2025-11-27 18:02:49.691,0.653190,0.653280
2025-11-27 18:03:02.343,0.653180,0.653260
2025-11-27 18:03:37.051,0.653160,0.653260
2025-11-27 18:03:40.311,0.653160,0.653250
2025-11-27 18:03:50.305,0.653160,0.653260
2025-11-27 18:04:37.682,0.653150,0.653250
2025-11-27 18:04:42.857,0.653150,0.653240
2025-11-27 18:04:51.099,0.653150,0.653250
2025-11-27 18:05:05.519,0.653150,0.653240
2025-11-27 18:05:05.720,0.653140,0.653260
2025-11-27 18:05:06.071,0.653150,0.653230
2025-11-27 18:05:45.861,0.653160,0.653240
2025-11-27 18:06:40.858,0.653140,0.653250
2025-11-27 18:07:05.231,0.653140,0.653240
2025-11-27 18:07:28.532,0.653100,0.653210
2025-11-27 18:07:28.634,0.653100,0.653200
2025-11-27 18:07:37.882,0.653100,0.653190
2025-11-27 18:07:45.524,0.653110,0.653200
2025-11-27 18:07:45.624,0.653100,0.653190
2025-11-27 18:07:45.725,0.653070,0.653160
2025-11-27 18:07:45.827,0.653060,0.653160
2025-11-27 18:07:49.333,0.653070,0.653140
2025-11-27 18:08:40.755,0.653060,0.653140
2025-11-27 18:09:44.032,0.653100,0.653160
2025-11-27 18:09:44.083,0.653080,0.653180
2025-11-27 18:09:52.132,0.653090,0.653180
2025-11-27 18:10:16.422,0.653090,0.653200
2025-11-27 18:10:38.733,0.653090,0.653190
2025-11-27 18:11:07.423,0.653070,0.653140
2025-11-27 18:11:07.524,0.653040,0.653150
2025-11-27 18:11:08.779,0.653050,0.653140
2025-11-27 18:11:40.355,0.653030,0.653100
2025-11-27 18:11:40.406,0.653010,0.653100
2025-11-27 18:11:50.385,0.653010,0.653110
2025-11-27 18:12:01.137,0.653010,0.653100
2025-11-27 18:12:07.557,0.653020,0.653100
2025-11-27 18:12:08.409,0.653010,0.653100
2025-11-27 18:12:11.367,0.653000,0.653120
2025-11-27 18:12:15.232,0.653010,0.653110
2025-11-27 18:12:21.489,0.653020,0.653110
2025-11-27 18:12:21.590,0.653010,0.653110
2025-11-27 18:12:21.691,0.653020,0.653110
2025-11-27 18:12:21.842,0.653010,0.653110
2025-11-27 18:13:19.650,0.652990,0.653090
2025-11-27 18:13:40.764,0.653000,0.653090
2025-11-27 18:14:11.351,0.652980,0.653100
2025-11-27 18:15:38.679,0.652980,0.653080
2025-11-27 18:15:39.635,0.652970,0.653070
2025-11-27 18:15:48.186,0.652960,0.653060
2025-11-27 18:15:48.387,0.652950,0.653050
2025-11-27 18:15:59.419,0.652940,0.653060
2025-11-27 18:17:14.142,0.652970,0.653060
2025-11-27 18:17:14.193,0.652970,0.653090
2025-11-27 18:17:36.013,0.652990,0.653080
2025-11-27 18:17:36.114,0.652980,0.653070
2025-11-27 18:17:36.266,0.652960,0.653050
2025-11-27 18:17:58.137,0.652970,0.653050
2025-11-27 18:17:58.291,0.652970,0.653060
2025-11-27 18:17:58.642,0.652960,0.653050
2025-11-27 18:17:59.926,0.652960,0.653070
2025-11-27 18:18:35.694,0.652990,0.653070
2025-11-27 18:18:35.998,0.652990,0.653080
2025-11-27 18:18:36.300,0.652980,0.653070
2025-11-27 18:18:36.400,0.652970,0.653060
2025-11-27 18:18:38.203,0.652980,0.653060
2025-11-27 18:18:42.526,0.652960,0.653070
2025-11-27 18:18:53.635,0.652980,0.653060
2025-11-27 18:18:53.938,0.652970,0.653080
2025-11-27 18:18:54.038,0.652990,0.653070
2025-11-27 18:18:54.139,0.652980,0.653060
2025-11-27 18:19:20.637,0.652970,0.653060
2025-11-27 18:20:00.930,0.652980,0.653060
2025-11-27 18:20:06.532,0.652970,0.653060
2025-11-27 18:20:41.890,0.652970,0.653070
2025-11-27 18:20:43.746,0.652990,0.653090
2025-11-27 18:20:44.098,0.653000,0.653090
2025-11-27 18:20:45.030,0.652990,0.653110
2025-11-27 18:21:09.044,0.653020,0.653100
2025-11-27 18:21:09.347,0.653010,0.653130
2025-11-27 18:21:37.410,0.653040,0.653130
2025-11-27 18:21:37.511,0.653030,0.653120
2025-11-27 18:21:37.764,0.653030,0.653130
2025-11-27 18:21:45.784,0.653050,0.653130
2025-11-27 18:21:46.036,0.653050,0.653150
2025-11-27 18:21:46.990,0.653050,0.653140
2025-11-27 18:21:53.951,0.653050,0.653150
2025-11-27 18:22:49.918,0.653050,0.653140
2025-11-27 18:25:02.269,0.653040,0.653140
2025-11-27 18:25:10.189,0.653050,0.653140
2025-11-27 18:26:58.586,0.653030,0.653140
2025-11-27 18:27:15.769,0.653040,0.653140
2025-11-27 18:30:11.393,0.653050,0.653140
2025-11-27 18:30:56.552,0.653050,0.653130
2025-11-27 18:30:59.433,0.653050,0.653140
2025-11-27 18:30:59.534,0.653050,0.653150
2025-11-27 18:31:01.388,0.653040,0.653150
2025-11-27 18:31:30.094,0.653050,0.653150
2025-11-27 18:31:37.078,0.653050,0.653140
2025-11-27 18:31:47.852,0.653050,0.653150
2025-11-27 18:31:55.140,0.653050,0.653140
2025-11-27 18:34:05.785,0.653000,0.653100
2025-11-27 18:34:10.428,0.653000,0.653090
2025-11-27 18:34:18.466,0.652980,0.653090
2025-11-27 18:34:20.070,0.652990,0.653070
2025-11-27 18:34:32.095,0.652950,0.653060
2025-11-27 18:34:32.196,0.652960,0.653040
2025-11-27 18:34:33.449,0.652950,0.653040
2025-11-27 18:34:43.722,0.652940,0.653040
2025-11-27 18:34:45.223,0.652940,0.653030
2025-11-27 18:35:01.326,0.652930,0.653030
2025-11-27 18:35:01.576,0.652930,0.653040
2025-11-27 18:35:04.512,0.652920,0.653050
2025-11-27 18:35:04.613,0.652950,0.653040
2025-11-27 18:35:04.714,0.652930,0.653050
2025-11-27 18:35:04.814,0.652950,0.653040
2025-11-27 18:35:17.118,0.652940,0.653040
2025-11-27 18:35:18.093,0.652950,0.653040
2025-11-27 18:35:23.757,0.652940,0.653040
2025-11-27 18:35:32.386,0.652950,0.653060
2025-11-27 18:35:32.436,0.652980,0.653060
2025-11-27 18:35:32.537,0.652980,0.653080
2025-11-27 18:35:32.687,0.652990,0.653080
2025-11-27 18:35:32.789,0.652980,0.653080
2025-11-27 18:35:34.643,0.652960,0.653060
2025-11-27 18:35:45.039,0.652960,0.653050
2025-11-27 18:36:05.875,0.652960,0.653060
2025-11-27 18:36:17.541,0.652950,0.653060
2025-11-27 18:36:38.652,0.652930,0.653060
2025-11-27 18:36:38.752,0.652940,0.653050
2025-11-27 18:36:38.952,0.652930,0.653040
2025-11-27 18:38:13.912,0.652940,0.653050
2025-11-27 18:38:32.656,0.652950,0.653050
2025-11-27 18:39:02.900,0.652930,0.653050
2025-11-27 18:39:03.014,0.652940,0.653020
2025-11-27 18:39:12.898,0.652920,0.653050
2025-11-27 18:39:27.035,0.652930,0.653040
2025-11-27 18:39:27.135,0.652950,0.653050
2025-11-27 18:41:36.986,0.652970,0.653060
2025-11-27 18:42:04.024,0.652960,0.653050
2025-11-27 18:44:10.382,0.652970,0.653050
2025-11-27 18:44:10.688,0.652970,0.653060
2025-11-27 18:44:32.875,0.652950,0.653050
2025-11-27 18:45:05.077,0.652950,0.653040
2025-11-27 18:46:00.079,0.652950,0.653050
2025-11-27 18:46:55.083,0.652940,0.653050
2025-11-27 18:47:19.497,0.652950,0.653050
2025-11-27 18:47:39.987,0.652950,0.653040
2025-11-27 18:48:31.999,0.652950,0.653050
2025-11-27 18:49:03.172,0.652950,0.653040
2025-11-27 18:49:51.897,0.652950,0.653030
2025-11-27 18:49:51.997,0.652940,0.653050
2025-11-27 18:49:52.098,0.652940,0.653060
2025-11-27 18:52:11.005,0.652960,0.653050
2025-11-27 18:52:41.895,0.652960,0.653060
2025-11-27 18:52:42.296,0.652960,0.653050
2025-11-27 18:55:08.836,0.652960,0.653060
2025-11-27 18:56:45.847,0.652990,0.653090
2025-11-27 18:56:46.100,0.652980,0.653090
2025-11-27 18:56:46.757,0.652980,0.653100
2025-11-27 18:56:52.404,0.652980,0.653090
2025-11-27 18:56:53.958,0.652990,0.653090
2025-11-27 18:57:11.879,0.653000,0.653090
2025-11-27 18:57:25.624,0.652990,0.653090
2025-11-27 18:57:31.960,0.652970,0.653060
2025-11-27 18:57:32.061,0.652970,0.653050
2025-11-27 18:57:37.881,0.652960,0.653040
2025-11-27 18:57:55.150,0.652950,0.653060
2025-11-27 18:57:55.470,0.652960,0.653060
2025-11-27 18:58:17.374,0.652950,0.653050
2025-11-27 18:59:03.919,0.652950,0.653040
2025-11-27 18:59:04.271,0.652940,0.653040
2025-11-27 18:59:15.162,0.652910,0.653020
2025-11-27 19:01:05.128,0.652920,0.653020
2025-11-27 19:01:15.157,0.652920,0.653010
2025-11-27 19:02:11.335,0.652900,0.653020
2025-11-27 19:02:11.736,0.652920,0.653010
2025-11-27 19:03:07.916,0.652940,0.653050
2025-11-27 19:03:08.069,0.652950,0.653050
2025-11-27 19:03:08.274,0.652950,0.653040
2025-11-27 19:04:08.462,0.652940,0.653060
2025-11-27 19:05:00.689,0.652940,0.653050
2025-11-27 19:05:07.428,0.652950,0.653050
2025-11-27 19:05:07.628,0.652950,0.653040
2025-11-27 19:05:16.749,0.652950,0.653050
2025-11-27 19:05:16.900,0.652950,0.653040
2025-11-27 19:05:53.423,0.652950,0.653030
2025-11-27 19:05:57.332,0.652930,0.653040
2025-11-27 19:06:11.547,0.652940,0.653040
2025-11-27 19:06:37.928,0.652940,0.653030
2025-11-27 19:06:48.204,0.652940,0.653040
2025-11-27 19:07:00.538,0.652930,0.653040
2025-11-27 19:07:19.215,0.652950,0.653040
2025-11-27 19:07:46.470,0.652950,0.653030
2025-11-27 19:07:46.571,0.652950,0.653040
2025-11-27 19:08:07.233,0.652950,0.653030
2025-11-27 19:08:20.744,0.652910,0.653030
2025-11-27 19:08:20.895,0.652910,0.653010
2025-11-27 19:08:31.168,0.652920,0.653040
2025-11-27 19:08:31.269,0.652930,0.653050
2025-11-27 19:09:21.183,0.652940,0.653050
2025-11-27 19:09:58.490,0.652960,0.653050
2025-11-27 19:09:59.042,0.652950,0.653050
2025-11-27 19:10:08.523,0.652960,0.653060
2025-11-27 19:10:17.031,0.652960,0.653040
2025-11-27 19:10:20.943,0.652980,0.653060
2025-11-27 19:10:21.093,0.652970,0.653050
2025-11-27 19:11:02.426,0.652960,0.653040
2025-11-27 19:11:57.397,0.652960,0.653050
2025-11-27 19:13:58.519,0.652970,0.653060
2025-11-27 19:14:03.946,0.652980,0.653080
2025-11-27 19:14:04.047,0.653010,0.653090
2025-11-27 19:14:04.348,0.653030,0.653110
2025-11-27 19:14:05.050,0.653010,0.653110
2025-11-27 19:14:21.816,0.653010,0.653100
2025-11-27 19:14:31.807,0.653010,0.653110
2025-11-27 19:15:00.050,0.653010,0.653090
2025-11-27 19:17:27.151,0.653020,0.653110
2025-11-27 19:17:30.073,0.653010,0.653110
2025-11-27 19:17:31.934,0.653000,0.653120
2025-11-27 19:18:01.084,0.653010,0.653090
2025-11-27 19:19:55.796,0.653000,0.653080
2025-11-27 19:20:50.775,0.653010,0.653090
2025-11-27 19:21:12.602,0.653020,0.653100
2025-11-27 19:21:15.865,0.653030,0.653110
2025-11-27 19:21:15.965,0.653020,0.653130
2025-11-27 19:22:00.560,0.653020,0.653110
2025-11-27 19:22:10.994,0.653020,0.653100
2025-11-27 19:22:55.612,0.653000,0.653110
2025-11-27 19:23:00.130,0.653030,0.653100
2025-11-27 19:23:00.632,0.653010,0.653110
2025-11-27 19:23:55.645,0.653010,0.653100
2025-11-27 19:24:27.794,0.653030,0.653100
2025-11-27 19:24:28.346,0.653010,0.653100
2025-11-27 19:24:33.466,0.653020,0.653100
2025-11-27 19:24:44.173,0.653010,0.653100
2025-11-27 19:25:39.204,0.653000,0.653100
2025-11-27 19:26:34.233,0.653000,0.653090
2025-11-27 19:27:29.229,0.653010,0.653090
2025-11-27 19:31:35.062,0.653000,0.653080
2025-11-27 19:32:30.084,0.653000,0.653100
2025-11-27 19:32:43.666,0.653020,0.653100
2025-11-27 19:32:43.767,0.653020,0.653090
2025-11-27 19:32:45.195,0.653000,0.653100
2025-11-27 19:32:51.609,0.653000,0.653080
2025-11-27 19:33:17.070,0.652980,0.653080
2025-11-27 19:34:12.047,0.652990,0.653080
2025-11-27 19:34:35.624,0.652990,0.653090
2025-11-27 19:34:35.724,0.652980,0.653080
2025-11-27 19:34:36.376,0.652990,0.653080
2025-11-27 19:34:36.427,0.653010,0.653090
2025-11-27 19:34:44.796,0.653000,0.653090
2025-11-27 19:36:15.196,0.652990,0.653090
2025-11-27 19:36:18.601,0.652990,0.653100
2025-11-27 19:36:30.275,0.653010,0.653090
2025-11-27 19:36:30.776,0.653000,0.653090
2025-11-27 19:36:34.691,0.653020,0.653090
2025-11-27 19:36:34.795,0.653010,0.653090
2025-11-27 19:36:34.996,0.653020,0.653090
2025-11-27 19:36:35.048,0.653020,0.653110
2025-11-27 19:37:29.490,0.653030,0.653130
2025-11-27 19:37:51.872,0.653030,0.653120
2025-11-27 19:38:56.164,0.653010,0.653100
2025-11-27 19:39:08.813,0.653000,0.653090
2025-11-27 19:39:17.094,0.653010,0.653090
2025-11-27 19:39:30.226,0.653000,0.653090
2025-11-27 19:40:18.764,0.653000,0.653100
2025-11-27 19:40:48.543,0.652990,0.653080
2025-11-27 19:41:09.952,0.653000,0.653080
2025-11-27 19:41:11.355,0.653000,0.653090
2025-11-27 19:42:48.662,0.652990,0.653090
2025-11-27 19:42:55.342,0.652970,0.653050
2025-11-27 19:42:57.347,0.652970,0.653080
2025-11-27 19:42:59.169,0.652970,0.653060
2025-11-27 19:43:13.377,0.652990,0.653080
2025-11-27 19:44:55.671,0.653010,0.653090
2025-11-27 19:45:11.654,0.653020,0.653100
2025-11-27 19:45:56.956,0.653000,0.653090
2025-11-27 19:46:51.934,0.653010,0.653090
2025-11-27 19:46:53.837,0.653000,0.653080
2025-11-27 19:46:53.937,0.653010,0.653090
2025-11-27 19:46:54.038,0.653020,0.653100
2025-11-27 19:47:12.933,0.653010,0.653090
2025-11-27 19:47:22.005,0.653020,0.653100
2025-11-27 19:48:16.948,0.653010,0.653090
2025-11-27 19:49:28.584,0.653020,0.653100
2025-11-27 19:49:28.685,0.653000,0.653100
2025-11-27 19:49:58.119,0.652990,0.653090
2025-11-27 19:50:00.999,0.653010,0.653090
2025-11-27 19:50:21.979,0.653020,0.653100
2025-11-27 19:51:04.827,0.653010,0.653090
2025-11-27 19:51:14.108,0.653020,0.653100
2025-11-27 19:51:24.169,0.653010,0.653090
2025-11-27 19:52:54.851,0.652990,0.653070
2025-11-27 19:53:09.265,0.652970,0.653070
2025-11-27 19:53:09.467,0.652970,0.653050
2025-11-27 19:53:17.991,0.652950,0.653070
2025-11-27 19:54:25.567,0.652950,0.653060
2025-11-27 19:54:25.668,0.652960,0.653060
2025-11-27 19:55:08.059,0.652950,0.653060
2025-11-27 19:55:13.283,0.652970,0.653060
2025-11-27 19:55:15.287,0.652980,0.653070
2025-11-27 19:55:18.309,0.653000,0.653080
2025-11-27 19:55:23.422,0.653010,0.653090
2025-11-27 19:56:28.443,0.652990,0.653080
2025-11-27 19:56:38.963,0.653000,0.653090
2025-11-27 19:56:51.204,0.653010,0.653110
2025-11-27 19:56:51.407,0.653010,0.653090
2025-11-27 19:57:29.800,0.652980,0.653050
2025-11-27 19:57:29.951,0.652970,0.653050
2025-11-27 19:58:24.763,0.652970,0.653060
2025-11-27 19:58:30.179,0.652960,0.653050
2025-11-27 19:58:30.279,0.652980,0.653060
2025-11-27 19:59:25.307,0.652960,0.653070
2025-11-27 19:59:31.093,0.652980,0.653080
2025-11-27 19:59:31.143,0.652970,0.653060
2025-11-27 20:00:00.127,0.652970,0.653050
2025-11-27 20:00:00.481,0.652960,0.653070
2025-11-27 20:00:06.327,0.652960,0.653060
2025-11-27 20:00:09.587,0.652970,0.653060
2025-11-27 20:00:20.089,0.653000,0.653080
2025-11-27 20:00:20.190,0.652980,0.653080
2025-11-27 20:00:23.269,0.652970,0.653070
2025-11-27 20:00:23.380,0.653000,0.653070
2025-11-27 20:00:23.533,0.652980,0.653060
2025-11-27 20:00:25.943,0.652970,0.653050
2025-11-27 20:00:26.094,0.652970,0.653070
2025-11-27 20:00:56.204,0.652990,0.653090
2025-11-27 20:00:56.355,0.653010,0.653090
2025-11-27 20:01:08.681,0.653000,0.653090
2025-11-27 20:01:48.638,0.653020,0.653100
2025-11-27 20:01:48.939,0.653020,0.653090
2025-11-27 20:01:49.040,0.653010,0.653110
2025-11-27 20:01:51.650,0.653010,0.653100
2025-11-27 20:01:53.219,0.653010,0.653110
2025-11-27 20:02:01.951,0.653010,0.653120
2025-11-27 20:02:28.647,0.653020,0.653090
2025-11-27 20:02:28.797,0.653020,0.653110
2025-11-27 20:03:01.170,0.653030,0.653110
2025-11-27 20:03:01.371,0.653030,0.653120
2025-11-27 20:03:56.385,0.653030,0.653110
2025-11-27 20:04:02.002,0.653020,0.653100
2025-11-27 20:04:02.275,0.653000,0.653100
2025-11-27 20:04:04.735,0.653020,0.653100
2025-11-27 20:04:04.835,0.653000,0.653090
2025-11-27 20:04:05.086,0.653020,0.653100
2025-11-27 20:04:05.337,0.653010,0.653090
2025-11-27 20:05:15.314,0.653020,0.653100
2025-11-27 20:05:15.665,0.653030,0.653110
2025-11-27 20:07:45.724,0.653040,0.653120
2025-11-27 20:07:46.577,0.653010,0.653120
2025-11-27 20:08:16.543,0.653030,0.653120
2025-11-27 20:08:16.593,0.653050,0.653130
2025-11-27 20:08:16.693,0.653030,0.653130
2025-11-27 20:08:16.744,0.653020,0.653110
2025-11-27 20:08:44.503,0.653030,0.653120
2025-11-27 20:08:55.841,0.653020,0.653110
2025-11-27 20:09:14.788,0.653030,0.653120
2025-11-27 20:09:25.103,0.653050,0.653130
2025-11-27 20:09:27.809,0.653060,0.653140
2025-11-27 20:09:27.910,0.653070,0.653150
2025-11-27 20:09:30.666,0.653060,0.653140
2025-11-27 20:10:00.384,0.653040,0.653130
2025-11-27 20:10:47.481,0.653050,0.653150
2025-11-27 20:11:24.649,0.653050,0.653130
2025-11-27 20:11:58.325,0.653060,0.653140
2025-11-27 20:12:43.687,0.653060,0.653160
2025-11-27 20:12:47.152,0.653050,0.653150
2025-11-27 20:13:55.702,0.653070,0.653150
2025-11-27 20:13:57.664,0.653040,0.653150
2025-11-27 20:14:02.133,0.653030,0.653140
2025-11-27 20:14:02.285,0.653050,0.653140
2025-11-27 20:15:01.645,0.653070,0.653150
