timestamp,open,high,low,close,volume
2025-11-27 02:00:00+00:00,0.6531,0.65318,0.65307,0.65307,57.89000082015991
2025-11-27 02:01:00+00:00,0.65307,0.65309,0.65298,0.65301,38.040000438690186
2025-11-27 02:02:00+00:00,0.653,0.65306,0.65296,0.65305,62.00000047683716
2025-11-27 02:03:00+00:00,0.65307,0.65321,0.65307,0.65319,40.15000092983246
2025-11-27 02:04:00+00:00,0.65321,0.65339,0.65321,0.65324,113.77000224590302
2025-11-27 02:05:00+00:00,0.65325,0.65343,0.65325,0.65331,79.99000155925751
2025-11-27 02:06:00+00:00,0.65332,0.65334,0.65319,0.65329,61.13000166416168
2025-11-27 02:07:00+00:00,0.65328,0.6533,0.65323,0.65329,67.26000118255615
2025-11-27 02:08:00+00:00,0.65335,0.65346,0.65334,0.65345,39.00000071525574
2025-11-27 02:09:00+00:00,0.65344,0.65344,0.65337,0.65337,22.27000057697296
2025-11-27 02:10:00+00:00,0.65336,0.65342,0.65336,0.6534,29.46000099182129
2025-11-27 02:11:00+00:00,0.65342,0.65343,0.65333,0.65336,46.670000314712524
2025-11-27 02:12:00+00:00,0.65337,0.65343,0.65325,0.65325,74.33000123500824
2025-11-27 02:13:00+00:00,0.65326,0.65326,0.65312,0.65319,104.69000113010406
2025-11-27 02:14:00+00:00,0.65319,0.65326,0.65311,0.65321,115.56000232696533
2025-11-27 02:15:00+00:00,0.65322,0.65326,0.65313,0.65326,127.96000099182129
2025-11-27 02:16:00+00:00,0.65325,0.65334,0.65322,0.65334,65.61000072956085
2025-11-27 02:17:00+00:00,0.65333,0.65337,0.6532,0.6532,53.02000093460083
2025-11-27 02:18:00+00:00,0.65322,0.65323,0.65317,0.65317,48.27000093460083
2025-11-27 02:19:00+00:00,0.65315,0.65318,0.65311,0.65314,25.840000867843628
2025-11-27 02:20:00+00:00,0.65315,0.65321,0.65313,0.65321,36.000000953674316
2025-11-27 02:21:00+00:00,0.65318,0.65325,0.65318,0.65323,35.46000099182129
2025-11-27 02:22:00+00:00,0.65321,0.65322,0.65316,0.6532,46.32000124454498
2025-11-27 02:23:00+00:00,0.65321,0.65322,0.65312,0.65322,34.1400009393692
2025-11-27 02:24:00+00:00,0.65323,0.65326,0.6532,0.65321,33.12000072002411
2025-11-27 02:25:00+00:00,0.65321,0.65324,0.65317,0.65324,52.97000014781952
2025-11-27 02:26:00+00:00,0.65328,0.65334,0.65321,0.65322,45.450000286102295
2025-11-27 02:27:00+00:00,0.65323,0.65325,0.6532,0.6532,37.320000410079956
2025-11-27 02:28:00+00:00,0.65318,0.65322,0.65316,0.65322,46.33000087738037
2025-11-27 02:29:00+00:00,0.65321,0.65328,0.65321,0.65327,21.600000619888306
2025-11-27 02:30:00+00:00,0.65327,0.65332,0.65324,0.65326,32.96000075340271
2025-11-27 02:31:00+00:00,0.65325,0.65337,0.65325,0.65335,36.010000586509705
2025-11-27 02:32:00+00:00,0.65335,0.65337,0.65334,0.65336,19.05000066757202
2025-11-27 02:33:00+00:00,0.65337,0.65337,0.65331,0.65332,46.92000138759613
2025-11-27 02:34:00+00:00,0.65332,0.6534,0.6533,0.6534,54.49000036716461
2025-11-27 02:35:00+00:00,0.65339,0.65345,0.65336,0.65344,32.100000858306885
2025-11-27 02:36:00+00:00,0.65344,0.65346,0.65344,0.65346,15.119999885559082
2025-11-27 02:37:00+00:00,0.65345,0.65355,0.65344,0.65351,39.87000060081482
2025-11-27 02:38:00+00:00,0.65349,0.65352,0.65338,0.65343,43.30000066757202
2025-11-27 02:39:00+00:00,0.65344,0.65345,0.65339,0.6534,76.54000055789948
2025-11-27 02:40:00+00:00,0.65341,0.65341,0.65333,0.65334,35.480000257492065
2025-11-27 02:41:00+00:00,0.65331,0.65334,0.65325,0.65325,62.61000037193298
2025-11-27 02:42:00+00:00,0.65325,0.65327,0.65321,0.65321,44.41000056266785
2025-11-27 02:43:00+00:00,0.65322,0.65331,0.65322,0.65327,31.50000035762787
2025-11-27 02:44:00+00:00,0.65327,0.65337,0.65327,0.65337,24.99000072479248
2025-11-27 02:45:00+00:00,0.6534,0.6534,0.65331,0.65336,51.480000495910645
2025-11-27 02:46:00+00:00,0.65334,0.65335,0.65326,0.65326,41.260000348091125
2025-11-27 02:47:00+00:00,0.65325,0.65327,0.65323,0.65327,35.519999742507935
2025-11-27 02:48:00+00:00,0.65326,0.65327,0.6532,0.65323,33.600000619888306
2025-11-27 02:49:00+00:00,0.65322,0.65329,0.65322,0.65322,27.440000653266907
2025-11-27 02:50:00+00:00,0.6532,0.65326,0.6532,0.65325,24.220000505447388
2025-11-27 02:51:00+00:00,0.65327,0.65327,0.65307,0.65308,25.720000624656677
2025-11-27 02:52:00+00:00,0.65306,0.65309,0.65301,0.65302,40.50000071525574
2025-11-27 02:53:00+00:00,0.65302,0.65305,0.65292,0.65292,33.52000105381012
2025-11-27 02:54:00+00:00,0.6529,0.6529,0.65278,0.65278,53.350000619888306
2025-11-27 02:55:00+00:00,0.6528,0.65288,0.65278,0.65286,43.80000162124634
2025-11-27 02:56:00+00:00,0.65283,0.65299,0.65282,0.65299,75.1800012588501
2025-11-27 02:57:00+00:00,0.653,0.65301,0.65287,0.65287,58.14000117778778
2025-11-27 02:58:00+00:00,0.65287,0.65287,0.65275,0.65277,38.40000057220459
2025-11-27 02:59:00+00:00,0.6528,0.6529,0.6528,0.65286,26.40000057220459
2025-11-27 03:00:00+00:00,0.65285,0.65287,0.65279,0.65282,54.730000734329224
2025-11-27 03:01:00+00:00,0.65281,0.65291,0.65275,0.65289,32.40000057220459
2025-11-27 03:02:00+00:00,0.65289,0.65289,0.65285,0.65289,21.000000715255737
2025-11-27 03:03:00+00:00,0.65288,0.65294,0.65286,0.65294,17.820000410079956
2025-11-27 03:04:00+00:00,0.65293,0.65303,0.65292,0.65301,29.820000171661377
2025-11-27 03:05:00+00:00,0.65299,0.65308,0.65288,0.65306,53.25000059604645
2025-11-27 03:06:00+00:00,0.65307,0.65309,0.65297,0.65297,40.3700008392334
2025-11-27 03:07:00+00:00,0.65296,0.65298,0.65292,0.65293,22.320000171661377
2025-11-27 03:08:00+00:00,0.65293,0.65295,0.6529,0.6529,21.59999990463257
2025-11-27 03:09:00+00:00,0.65289,0.65292,0.65285,0.65291,26.100000858306885
2025-11-27 03:10:00+00:00,0.65288,0.65291,0.65287,0.6529,16.950000643730164
2025-11-27 03:11:00+00:00,0.65288,0.65293,0.65285,0.65292,47.25000047683716
2025-11-27 03:12:00+00:00,0.65292,0.65292,0.65278,0.6528,24.640000343322754
2025-11-27 03:13:00+00:00,0.65281,0.65281,0.65277,0.65278,20.40000081062317
2025-11-27 03:14:00+00:00,0.65277,0.65288,0.65275,0.65287,48.000001192092896
2025-11-27 03:15:00+00:00,0.65286,0.65293,0.65286,0.65293,19.80000066757202
2025-11-27 03:16:00+00:00,0.65292,0.65292,0.65282,0.65286,27.000000715255737
2025-11-27 03:17:00+00:00,0.65285,0.65286,0.65283,0.65283,4.800000190734863
2025-11-27 03:18:00+00:00,0.65284,0.65289,0.65284,0.65287,18.600000619888306
2025-11-27 03:19:00+00:00,0.65287,0.65289,0.65284,0.65286,15.000000476837158
2025-11-27 03:20:00+00:00,0.65287,0.65287,0.65283,0.65283,5.400000095367432
2025-11-27 03:21:00+00:00,0.65283,0.65285,0.65282,0.65282,10.800000190734863
2025-11-27 03:22:00+00:00,0.65283,0.65286,0.6528,0.65286,29.850000619888306
2025-11-27 03:23:00+00:00,0.65285,0.65285,0.65275,0.65279,54.010000705718994
2025-11-27 03:24:00+00:00,0.65279,0.65285,0.65275,0.65284,26.40000069141388
2025-11-27 03:25:00+00:00,0.65284,0.65288,0.65282,0.65282,45.84000062942505
2025-11-27 03:26:00+00:00,0.65282,0.65289,0.65281,0.65282,38.04000103473663
2025-11-27 03:27:00+00:00,0.6528,0.6528,0.65275,0.65275,13.020000457763672
2025-11-27 03:28:00+00:00,0.65276,0.65277,0.65273,0.65276,30.890000700950623
2025-11-27 03:29:00+00:00,0.65276,0.6528,0.65274,0.65275,64.3900009393692
2025-11-27 03:30:00+00:00,0.65278,0.65278,0.65262,0.65263,108.2600005865097
2025-11-27 03:31:00+00:00,0.65265,0.65277,0.65262,0.65275,42.45000123977661
2025-11-27 03:32:00+00:00,0.65273,0.65273,0.65268,0.65268,14.520000457763672
2025-11-27 03:33:00+00:00,0.65267,0.65271,0.65265,0.6527,20.080000281333923
2025-11-27 03:34:00+00:00,0.6527,0.65276,0.6527,0.65272,12.000000476837158
2025-11-27 03:35:00+00:00,0.65273,0.65282,0.65267,0.65282,19.800000429153442
2025-11-27 03:36:00+00:00,0.65283,0.65291,0.65281,0.65287,38.640000104904175
2025-11-27 03:37:00+00:00,0.65287,0.6529,0.65284,0.65286,41.54000008106232
2025-11-27 03:38:00+00:00,0.65286,0.6529,0.65286,0.65288,9.12000024318695
2025-11-27 03:39:00+00:00,0.65289,0.65292,0.65288,0.6529,21.420000553131104
2025-11-27 03:40:00+00:00,0.6529,0.653,0.65289,0.65295,51.890000343322754
2025-11-27 03:41:00+00:00,0.65294,0.653,0.65294,0.65299,13.65000057220459
2025-11-27 03:42:00+00:00,0.65295,0.65305,0.65295,0.65302,23.640000343322754
2025-11-27 03:43:00+00:00,0.65306,0.65306,0.65302,0.65305,14.700000286102295
2025-11-27 03:44:00+00:00,0.65304,0.65305,0.653,0.653,9.900000095367432
2025-11-27 03:45:00+00:00,0.65302,0.65302,0.65294,0.65294,16.950000286102295
2025-11-27 03:46:00+00:00,0.65292,0.65298,0.65292,0.65297,18.90000033378601
2025-11-27 03:47:00+00:00,0.65296,0.65297,0.65293,0.65295,7.800000190734863
2025-11-27 03:48:00+00:00,0.65299,0.65304,0.65299,0.65304,18.990000009536743
2025-11-27 03:49:00+00:00,0.65306,0.65306,0.65303,0.65303,3.9000000953674316
2025-11-27 03:50:00+00:00,0.65305,0.65314,0.65305,0.65313,14.62000036239624
2025-11-27 03:51:00+00:00,0.65314,0.65314,0.6531,0.65311,10.020000219345093
2025-11-27 03:52:00+00:00,0.65314,0.65319,0.65314,0.65319,16.58999991416931
2025-11-27 03:53:00+00:00,0.65319,0.6532,0.65318,0.65319,7.200000047683716
2025-11-27 03:54:00+00:00,0.65316,0.65317,0.6531,0.6531,21.66000008583069
2025-11-27 03:55:00+00:00,0.65308,0.65309,0.65307,0.65308,8.40000033378601
2025-11-27 03:56:00+00:00,0.65307,0.65309,0.65307,0.65309,4.800000190734863
2025-11-27 03:57:00+00:00,0.65312,0.6532,0.65311,0.6532,19.18000054359436
2025-11-27 03:58:00+00:00,0.6532,0.65321,0.65315,0.65316,17.260000109672546
2025-11-27 03:59:00+00:00,0.65316,0.65316,0.65315,0.65316,4.320000052452087
2025-11-27 04:00:00+00:00,0.65315,0.65317,0.65311,0.65314,30.510000705718994
2025-11-27 04:01:00+00:00,0.65313,0.65313,0.6531,0.65312,16.740000009536743
2025-11-27 04:02:00+00:00,0.6531,0.65312,0.65309,0.65312,18.600000619888306
2025-11-27 04:03:00+00:00,0.6531,0.6531,0.65307,0.65307,6.640000104904175
2025-11-27 04:04:00+00:00,0.65308,0.6531,0.65302,0.65304,20.47000026702881
2025-11-27 04:05:00+00:00,0.65305,0.65305,0.65296,0.65296,47.74000060558319
2025-11-27 04:06:00+00:00,0.65298,0.653,0.65295,0.65297,21.510000467300415
2025-11-27 04:07:00+00:00,0.65295,0.65295,0.65291,0.65294,36.100000739097595
2025-11-27 04:08:00+00:00,0.65295,0.65299,0.65295,0.65298,63.329999566078186
2025-11-27 04:09:00+00:00,0.65298,0.65299,0.65297,0.65299,36.59999930858612
2025-11-27 04:10:00+00:00,0.653,0.653,0.65291,0.65295,39.99000036716461
2025-11-27 04:11:00+00:00,0.65295,0.65296,0.65295,0.65295,16.420000553131104
2025-11-27 04:12:00+00:00,0.65299,0.65302,0.65299,0.65301,21.02999985218048
2025-11-27 04:13:00+00:00,0.65304,0.65304,0.653,0.653,14.980000138282776
2025-11-27 04:14:00+00:00,0.653,0.65304,0.65299,0.65304,23.049999952316284
2025-11-27 04:15:00+00:00,0.65305,0.65306,0.65301,0.65303,25.44000017642975
2025-11-27 04:16:00+00:00,0.65301,0.6531,0.65301,0.65308,29.380000472068787
2025-11-27 04:17:00+00:00,0.65307,0.65308,0.65303,0.65305,19.300000071525574
2025-11-27 04:18:00+00:00,0.65305,0.65306,0.65303,0.65305,16.62000012397766
2025-11-27 04:19:00+00:00,0.65306,0.65306,0.653,0.65305,15.120000123977661
2025-11-27 04:20:00+00:00,0.65307,0.65307,0.65303,0.65307,16.920000314712524
2025-11-27 04:21:00+00:00,0.65306,0.65309,0.65306,0.65309,4.200000047683716
2025-11-27 04:22:00+00:00,0.65308,0.65309,0.65305,0.65307,16.350000262260437
2025-11-27 04:23:00+00:00,0.65306,0.65311,0.65304,0.65308,31.770000457763672
2025-11-27 04:24:00+00:00,0.6531,0.65315,0.65308,0.65314,16.140000462532043
2025-11-27 04:25:00+00:00,0.65315,0.65321,0.65314,0.65321,32.52000069618225
2025-11-27 04:26:00+00:00,0.6532,0.65327,0.65317,0.6532,36.600000858306885
2025-11-27 04:27:00+00:00,0.6532,0.65333,0.6532,0.65332,55.56000065803528
2025-11-27 04:28:00+00:00,0.65332,0.65334,0.65327,0.65329,18.600000381469727
2025-11-27 04:29:00+00:00,0.65328,0.65335,0.65324,0.65335,37.51000094413757
2025-11-27 04:30:00+00:00,0.65335,0.65346,0.65335,0.65341,32.820001006126404
2025-11-27 04:31:00+00:00,0.65342,0.6535,0.65341,0.65346,40.02000045776367
2025-11-27 04:32:00+00:00,0.65347,0.65353,0.65347,0.65353,16.200000524520874
2025-11-27 04:33:00+00:00,0.65354,0.65356,0.65351,0.65355,20.40000033378601
2025-11-27 04:34:00+00:00,0.65354,0.6536,0.65354,0.65356,13.200000524520874
2025-11-27 04:35:00+00:00,0.65356,0.65357,0.65348,0.65348,21.600000619888306
2025-11-27 04:36:00+00:00,0.6535,0.6535,0.65335,0.65335,39.07000136375427
2025-11-27 04:37:00+00:00,0.65335,0.65342,0.65333,0.6534,34.8000009059906
2025-11-27 04:38:00+00:00,0.65341,0.65354,0.65341,0.65354,24.00000023841858
2025-11-27 04:39:00+00:00,0.65355,0.65356,0.65352,0.65354,10.800000429153442
2025-11-27 04:40:00+00:00,0.65357,0.65357,0.65351,0.65352,15.37000048160553
2025-11-27 04:41:00+00:00,0.65351,0.65352,0.65349,0.65351,16.200000524520874
2025-11-27 04:42:00+00:00,0.6535,0.65353,0.65346,0.65346,15.600000381469727
2025-11-27 04:43:00+00:00,0.65345,0.65345,0.6534,0.65342,10.800000429153442
2025-11-27 04:44:00+00:00,0.65344,0.65344,0.65336,0.65337,16.950000643730164
2025-11-27 04:45:00+00:00,0.65337,0.65338,0.65333,0.65337,9.140000224113464
2025-11-27 04:46:00+00:00,0.65337,0.65337,0.65336,0.65336,4.800000190734863
2025-11-27 04:47:00+00:00,0.65337,0.65344,0.65337,0.65344,7.200000286102295
2025-11-27 04:48:00+00:00,0.65345,0.65353,0.65345,0.65351,32.38000047206879
2025-11-27 04:49:00+00:00,0.6535,0.65353,0.6535,0.65353,21.390000581741333
2025-11-27 04:50:00+00:00,0.65351,0.65355,0.65349,0.65353,46.940000772476196
2025-11-27 04:51:00+00:00,0.65356,0.65356,0.65355,0.65355,3.6000001430511475
2025-11-27 04:52:00+00:00,0.65353,0.65354,0.6535,0.65353,17.59000051021576
2025-11-27 04:53:00+00:00,0.65353,0.65354,0.6535,0.65354,21.87000036239624
2025-11-27 04:54:00+00:00,0.65355,0.65355,0.65351,0.65351,25.44000017642975
2025-11-27 04:55:00+00:00,0.65352,0.65354,0.65349,0.65354,18.600000143051147
2025-11-27 04:56:00+00:00,0.65353,0.65353,0.65347,0.65347,18.90000009536743
2025-11-27 04:57:00+00:00,0.65348,0.65348,0.65343,0.65343,15.000000238418579
2025-11-27 04:58:00+00:00,0.65343,0.65351,0.6534,0.65351,38.220000863075256
2025-11-27 04:59:00+00:00,0.6535,0.6535,0.65346,0.65349,27.440000534057617
2025-11-27 05:00:00+00:00,0.6535,0.65355,0.65347,0.65355,16.68000018596649
2025-11-27 05:01:00+00:00,0.65354,0.65361,0.65354,0.65358,44.82000029087067
2025-11-27 05:02:00+00:00,0.65357,0.6536,0.65355,0.65359,19.640000104904175
2025-11-27 05:03:00+00:00,0.65359,0.6536,0.65358,0.65358,10.500000238418579
2025-11-27 05:04:00+00:00,0.65359,0.65361,0.65356,0.6536,21.690000534057617
2025-11-27 05:05:00+00:00,0.65361,0.65366,0.65361,0.65363,18.00000023841858
2025-11-27 05:06:00+00:00,0.65362,0.65366,0.65361,0.65366,9.990000009536743
2025-11-27 05:07:00+00:00,0.65366,0.65367,0.65366,0.65367,7.890000104904175
2025-11-27 05:08:00+00:00,0.65367,0.65371,0.65366,0.65367,28.170000433921814
2025-11-27 05:09:00+00:00,0.65368,0.65368,0.65351,0.65351,41.140000224113464
